0.5
19280
4.683426	2.239751	-0.006484
4.691175	2.228278	-0.006374
4.695083	2.215921	-0.004608
4.708822	2.208405	-0.007834
4.717222	2.195685	-0.007714
4.724815	2.184096	-0.007606
4.728558	2.171675	-0.005841
4.739133	2.162002	-0.007400
4.743537	2.148390	-0.005626
4.754044	2.138644	-0.007185
4.761438	2.126926	-0.007078
4.759516	2.109441	-0.001972
4.766808	2.097704	-0.001866
4.783376	2.091617	-0.006759
4.790607	2.079795	-0.006654
4.794676	2.066082	-0.004882
4.801817	2.054221	-0.004777
4.812048	2.044186	-0.006338
4.815623	2.031023	-0.004573
4.828929	2.022746	-0.007801
4.832767	2.008952	-0.006031
4.833396	1.993348	-0.002597
4.843446	1.983147	-0.004159
4.843958	1.967551	-0.000726
4.860282	1.960836	-0.005619
4.860690	1.945228	-0.002187
4.867410	1.933137	-0.002085
4.880475	1.924502	-0.005314
4.886790	1.912952	-0.005218
4.893724	1.900163	-0.005112
4.903498	1.889665	-0.006677
4.903261	1.874649	-0.003252
4.909734	1.862411	-0.003152
4.916163	1.850150	-0.003053
4.929020	1.841191	-0.006283
4.938617	1.830514	-0.007848
4.935193	1.813238	-0.002757
4.941451	1.800888	-0.002659
4.950924	1.790133	-0.004225
4.963628	1.780942	-0.007456
4.973043	1.770087	-0.009023
4.969324	1.752860	-0.003935
4.975370	1.740393	-0.003838
4.987946	1.731023	-0.007069
4.990327	1.717570	-0.005315
4.999547	1.706566	-0.006883
4.995526	1.689415	-0.001798
5.014580	1.682917	-0.008357
5.010445	1.665782	-0.003273
5.016186	1.653172	-0.003179
5.025208	1.642021	-0.004749
5.027540	1.627890	-0.002993
5.033150	1.615221	-0.002900
5.051791	1.608951	-0.009463
5.047580	1.591258	-0.004378
5.049713	1.577095	-0.002624
5.055146	1.564348	-0.002533
5.067251	1.554380	-0.005767
5.068708	1.541464	-0.004023
5.084385	1.532139	-0.008915
5.082914	1.516544	-0.005500
5.081120	1.501619	-0.002091
5.093312	1.490799	-0.005322
5.095055	1.476574	-0.003571
5.103275	1.465632	-0.005149
5.104923	1.451392	-0.003399
5.106515	1.437159	-0.001650
5.118516	1.426130	-0.004882
5.126831	1.414415	-0.006457
5.124625	1.399534	-0.003052
5.136514	1.388369	-0.006284
5.134441	1.372851	-0.002876
5.142588	1.361031	-0.004451
5.146800	1.349269	-0.004375
5.151898	1.334875	-0.004282
5.156028	1.323084	-0.004206
5.157355	1.308137	-0.002457
5.168744	1.297342	-0.005696
5.176652	1.285332	-0.007274
5.177389	1.271666	-0.005534
5.188891	1.260069	-0.008769
5.175684	1.241920	-0.000388
5.194029	1.232490	-0.006945
5.201307	1.221660	-0.008532
5.202024	1.207305	-0.006791
5.206370	1.193365	-0.006707
5.206981	1.179017	-0.004967
5.204050	1.163638	-0.001567
5.214819	1.153084	-0.004812
5.222461	1.140115	-0.006389
5.233167	1.129452	-0.009635
5.223226	1.111417	-0.002913
5.226842	1.098734	-0.002840
5.241126	1.088286	-0.007742
5.237830	1.072955	-0.004346
5.248529	1.061451	-0.007589
5.245127	1.046143	-0.004194
5.245007	1.032465	-0.002463
5.252061	1.019953	-0.004048
5.255547	1.006502	-0.003973
5.262688	0.993252	-0.005554
5.259014	0.978019	-0.002162
5.269262	0.966942	-0.005411
5.272563	0.953433	-0.005338
5.279521	0.940071	-0.006920
5.286115	0.928029	-0.008511
5.275088	0.911212	-0.001803
5.278195	0.897681	-0.001732
5.288363	0.885718	-0.004979
5.287824	0.871365	-0.003250
5.290792	0.857791	-0.003180
5.293712	0.844209	-0.003110
5.296442	0.831294	-0.003045
5.302837	0.818416	-0.004634
5.302051	0.804077	-0.002908
5.308355	0.791155	-0.004498
5.300321	0.775442	0.000544
5.310106	0.763180	-0.002705
5.316276	0.750193	-0.004297
5.315238	0.735869	-0.002573
5.324901	0.723479	-0.005823
5.316473	0.708579	-0.000787
5.315403	0.693609	0.000939
5.328288	0.683116	-0.003977
5.327234	0.667442	-0.002249
5.329491	0.653731	-0.002185
5.324506	0.638882	0.001193
5.333751	0.626974	-0.002062
5.332265	0.612701	-0.000342
5.337932	0.599501	-0.001938
5.332743	0.584724	0.001438
5.338315	0.571497	-0.000159
5.340236	0.557747	-0.000098
5.338500	0.543518	0.001619
5.340323	0.529768	0.001678
5.345710	0.516466	0.000080
5.347439	0.502691	0.000139
5.359966	0.490193	-0.004774
5.354288	0.476233	-0.001405
5.352258	0.462025	0.000309
5.357417	0.448619	-0.001291
5.355287	0.434427	0.000423
5.356730	0.420619	0.000479
5.358055	0.407499	0.000531
5.366719	0.393673	-0.002724
5.368019	0.379826	-0.002670
5.365582	0.366351	-0.000961
5.370415	0.352815	-0.002564
5.367943	0.338665	-0.000854
5.372627	0.325784	-0.002460
5.362847	0.310430	0.002564
5.367489	0.296849	0.000960
5.364819	0.282762	0.002667
5.372954	0.270071	-0.000597
5.373864	0.255511	-0.000544
5.371047	0.241438	0.001163
5.375414	0.228459	-0.000446
5.376137	0.214586	-0.000397
5.376812	0.200707	-0.000348
5.377438	0.186826	-0.000300
5.370739	0.172665	0.003060
5.371268	0.158805	0.003107
5.379026	0.145173	-0.000158
5.383058	0.132776	-0.001772
5.383447	0.118875	-0.001726
5.387427	0.105048	-0.003336
5.380452	0.090308	0.000023
5.380693	0.076415	0.000068
5.388167	0.062602	-0.003199
5.388312	0.048682	-0.003155
5.384766	0.034748	-0.001456
5.373888	0.021532	0.003551
5.388453	0.006922	-0.003027
5.377485	-0.005536	0.001977
5.380891	-0.033347	0.000404
5.373397	-0.048504	0.003759
5.376821	-0.061057	0.002140
5.376533	-0.074937	0.002180
5.376197	-0.088816	0.002219
5.375813	-0.102692	0.002257
5.375357	-0.117261	0.002297
5.374874	-0.131135	0.002335
5.381619	-0.145307	-0.000938
5.381068	-0.158507	-0.000903
5.387715	-0.172750	-0.004177
5.379729	-0.186986	-0.000829
5.379077	-0.199485	-0.000798
5.374671	-0.213159	0.000892
5.384714	-0.228399	-0.004036
5.380254	-0.241372	-0.002349
5.379242	-0.256650	-0.002312
5.378371	-0.269148	-0.002283
5.380989	-0.283306	-0.003905
5.379926	-0.297198	-0.003873
5.382443	-0.311386	-0.005496
5.377595	-0.325664	-0.003808
5.376446	-0.338850	-0.003779
5.378815	-0.353064	-0.005404
5.377574	-0.366254	-0.005375
5.379846	-0.380496	-0.007001
5.374821	-0.394008	-0.005317
5.376919	-0.408959	-0.006942
5.375494	-0.422143	-0.006916
5.370327	-0.435601	-0.005234
5.368732	-0.449455	-0.005207
5.367089	-0.463303	-0.005181
5.365398	-0.477145	-0.005155
5.367271	-0.491445	-0.006784
5.365481	-0.505287	-0.006759
5.363644	-0.519124	-0.006734
5.354543	-0.531951	-0.003402
5.356413	-0.544882	-0.005035
5.358041	-0.559212	-0.006666
5.352413	-0.572484	-0.004990
5.350340	-0.586274	-0.004967
5.348220	-0.600057	-0.004946
5.353245	-0.614983	-0.008233
5.343835	-0.627601	-0.004904
5.345163	-0.641961	-0.006538
5.346438	-0.656338	-0.008173
5.340485	-0.669482	-0.006499
5.323731	-0.680680	0.000135
5.339199	-0.697620	-0.008117
5.333109	-0.710701	-0.006445
5.330683	-0.723737	-0.006429
5.320930	-0.736077	-0.003104
5.321861	-0.750455	-0.004742
5.322739	-0.764849	-0.006380
5.319996	-0.778535	-0.006365
5.324338	-0.793683	-0.009658
5.307237	-0.804380	-0.003028
5.307917	-0.818772	-0.004668
5.308544	-0.833179	-0.006309
5.305563	-0.846815	-0.006296
5.306087	-0.861238	-0.007937
5.299456	-0.874054	-0.006272
5.296331	-0.887658	-0.006260
5.300409	-0.902240	-0.009558
5.293644	-0.915000	-0.007893
5.290377	-0.928583	-0.007884
5.283525	-0.941283	-0.006220
5.283700	-0.955714	-0.007865
5.276760	-0.968366	-0.006203
5.273306	-0.981890	-0.006195
5.276853	-0.997243	-0.009495
5.269778	-1.009834	-0.007835
5.262662	-1.022388	-0.006174
5.262535	-1.036819	-0.007822
5.262352	-1.051263	-0.009470
5.258610	-1.064736	-0.009465
5.251507	-1.076530	-0.007807
5.240674	-1.087954	-0.004496
5.247294	-1.104403	-0.009454
5.243169	-1.118494	-0.009450
5.239391	-1.131230	-0.009448
5.235369	-1.144622	-0.009446
5.231300	-1.158000	-0.009444
5.227185	-1.171364	-0.009443
5.229974	-1.186894	-0.012750
5.222286	-1.199151	-0.011097
5.214560	-1.211368	-0.009443
5.213722	-1.225800	-0.011098
5.212831	-1.240240	-0.012753
5.208427	-1.253539	-0.012755
5.200974	-1.264334	-0.011103
5.196037	-1.278916	-0.011106
5.191500	-1.292156	-0.011110
5.187377	-1.304058	-0.011113
5.185955	-1.319137	-0.012772
5.181278	-1.332342	-0.012776
5.169937	-1.342405	-0.009474
5.168362	-1.357456	-0.011134
5.163551	-1.370599	-0.011140
5.158694	-1.383725	-0.011147
5.157447	-1.397459	-0.012808
5.148843	-1.409926	-0.011162
5.137049	-1.420391	-0.007863
5.139316	-1.434752	-0.011178
5.133724	-1.449097	-0.011189
5.128593	-1.462118	-0.011198
5.126799	-1.476473	-0.012862
5.118196	-1.488107	-0.011219
5.116302	-1.502449	-0.012884
5.107617	-1.514023	-0.011242
5.106161	-1.527058	-0.012907
5.094042	-1.537164	-0.009612
5.088330	-1.550690	-0.009626
5.083120	-1.562910	-0.009639
5.084002	-1.579285	-0.012962
5.072300	-1.587938	-0.009667
5.063070	-1.599917	-0.008029
5.057130	-1.613330	-0.008045
5.058072	-1.629064	-0.011369
5.052314	-1.641821	-0.011386
5.046510	-1.654557	-0.011403
5.037649	-1.665112	-0.009766
5.031765	-1.677797	-0.009784
5.036025	-1.694471	-0.014764
5.023455	-1.704032	-0.011475
5.013847	-1.715727	-0.009841
5.004507	-1.726747	-0.008207
5.001988	-1.740281	-0.009880
4.999112	-1.754445	-0.011556
4.996180	-1.768610	-0.013231
4.986676	-1.779523	-0.011599
4.977140	-1.790390	-0.009967
4.974384	-1.803889	-0.011643
4.968016	-1.816352	-0.011667
4.958368	-1.827121	-0.010036
4.954825	-1.841832	-0.011716
4.945101	-1.852532	-0.010087
4.944999	-1.868304	-0.013421
4.932312	-1.876614	-0.010137
4.925691	-1.888930	-0.010163
4.925426	-1.904700	-0.013499
4.915512	-1.915242	-0.011872
4.911944	-1.929259	-0.013554
4.901957	-1.939732	-0.011928
4.904642	-1.957290	-0.016920
4.894569	-1.967714	-0.015295
4.890793	-1.981703	-0.016979
4.886961	-1.995688	-0.018664
4.880277	-2.007238	-0.018693
4.882633	-2.024882	-0.023688
4.884909	-2.042568	-0.028684
4.905891	-2.071447	-0.043609
4.929840	-2.102367	-0.060189
4.941142	-2.125955	-0.070152
4.921203	-2.130732	-0.063567
4.904378	-2.137299	-0.058638
4.887551	-2.143775	-0.053709
4.879998	-2.155931	-0.053744
4.872402	-2.168061	-0.053781
4.861685	-2.178220	-0.052162
4.848636	-2.185171	-0.048886
4.837488	-2.195826	-0.047270
4.826694	-2.205831	-0.045653
4.815873	-2.215788	-0.044037
4.811113	-2.229692	-0.045731
4.791110	-2.233548	-0.039150
4.780213	-2.243349	-0.037534
4.775335	-2.257160	-0.039230
4.764370	-2.266885	-0.037615
4.753378	-2.276561	-0.036001
4.745362	-2.288248	-0.036043
4.734714	-2.297256	-0.034427
4.723637	-2.306797	-0.032815
4.715922	-2.317802	-0.032855
4.704380	-2.327835	-0.031246
4.699151	-2.341464	-0.032945
4.688362	-2.350267	-0.031332
4.674185	-2.357463	-0.028065
4.669248	-2.370446	-0.029764
4.660485	-2.382409	-0.029812
4.649171	-2.391610	-0.028202
4.640754	-2.402933	-0.028249
4.632297	-2.414228	-0.028296
4.623800	-2.425492	-0.028343
4.615265	-2.436728	-0.028391
4.598016	-2.441293	-0.023473
4.586972	-2.449659	-0.021863
4.584105	-2.465230	-0.025224
4.578299	-2.478570	-0.026930
4.563858	-2.485141	-0.023668
4.560820	-2.500692	-0.027031
4.546333	-2.507161	-0.023770
4.537513	-2.518126	-0.023822
4.528654	-2.529059	-0.023874
4.519758	-2.539961	-0.023926
4.508010	-2.548521	-0.022323
4.496242	-2.557030	-0.020720
4.487247	-2.567819	-0.020773
4.478668	-2.578040	-0.020825
4.467275	-2.585882	-0.019220
4.460953	-2.598929	-0.020932
4.449048	-2.607227	-0.019331
4.439420	-2.618382	-0.019390
4.425177	-2.623667	-0.016130
4.424170	-2.641400	-0.021157
4.411686	-2.650056	-0.019561
4.400111	-2.657609	-0.017959
4.390767	-2.668063	-0.018017
4.378680	-2.676048	-0.016418
4.371969	-2.688871	-0.018135
4.362042	-2.699743	-0.018197
4.350820	-2.706569	-0.016594
4.335960	-2.711906	-0.013340
4.329091	-2.724616	-0.015058
4.315899	-2.733348	-0.013468
4.315192	-2.749993	-0.018496
4.297613	-2.752621	-0.013585
4.289596	-2.766243	-0.015312
4.280847	-2.775305	-0.015369
4.271092	-2.785342	-0.015432
4.260812	-2.795843	-0.015499
4.246291	-2.800203	-0.012245
4.236450	-2.810118	-0.012309
4.229150	-2.822572	-0.014032
4.217160	-2.829355	-0.012437
4.209775	-2.841758	-0.014161
4.192142	-2.843750	-0.009253
4.184188	-2.856570	-0.010981
4.174653	-2.865784	-0.011045
4.164583	-2.875450	-0.011112
4.151461	-2.882926	-0.009526
4.141839	-2.892032	-0.009591
4.129184	-2.898932	-0.008001
4.121483	-2.911097	-0.009729
4.110744	-2.921050	-0.009802
4.098529	-2.927344	-0.008210
4.085787	-2.934057	-0.006622
4.075480	-2.943413	-0.006693
4.070535	-2.957670	-0.010078
4.060145	-2.966971	-0.010150
4.049723	-2.976236	-0.010222
4.033925	-2.980470	-0.006980
4.026381	-2.991921	-0.008708
4.015872	-3.001068	-0.008782
4.004803	-3.010633	-0.008860
3.992385	-3.016491	-0.007271
3.977066	-3.019983	-0.004027
3.966459	-3.028958	-0.004102
3.960507	-3.043465	-0.007496
3.949818	-3.052382	-0.007572
3.941422	-3.064062	-0.009308
3.923720	-3.064485	-0.004405
3.915262	-3.076090	-0.006142
3.905542	-3.083975	-0.006212
3.895912	-3.096403	-0.007957
3.881576	-3.098546	-0.004708
3.870696	-3.107187	-0.004786
3.859785	-3.115791	-0.004865
3.848844	-3.124355	-0.004945
3.840110	-3.135753	-0.006685
3.829100	-3.144250	-0.006765
3.813628	-3.146933	-0.003525
3.804785	-3.158231	-0.005266
3.789306	-3.160800	-0.002027
3.778208	-3.169118	-0.002108
3.771991	-3.182819	-0.005507
3.755927	-3.185640	-0.002273
3.744743	-3.193842	-0.002355
3.729802	-3.195719	0.000887
3.720718	-3.206776	-0.000857
3.711585	-3.217810	-0.002602
3.700290	-3.225856	-0.002686
3.688966	-3.233864	-0.002771
3.675521	-3.238856	-0.001195
3.668318	-3.252743	-0.004603
3.652755	-3.254658	-0.001366
3.639269	-3.259502	0.000209
3.627828	-3.267297	0.000122
3.616934	-3.274664	0.000040
3.606895	-3.285784	-0.001713
3.591322	-3.287414	0.001523
3.577774	-3.292008	0.003097
3.570798	-3.305289	-0.000311
3.555219	-3.306751	0.002924
3.549550	-3.323411	-0.002151
3.533951	-3.324772	0.001083
3.520325	-3.329132	0.002656
3.508642	-3.336511	0.002566
3.496933	-3.343849	0.002475
3.487124	-3.354233	0.000722
3.473439	-3.358402	0.002293
3.461653	-3.365617	0.002202
3.449843	-3.372792	0.002110
3.434244	-3.373697	0.005343
3.428020	-3.390135	0.000261
3.411137	-3.387461	0.005162
3.399251	-3.394459	0.005069
3.387340	-3.401415	0.004975
3.377233	-3.411475	0.003218
3.368897	-3.424657	-0.000203
3.349658	-3.418876	0.006356
3.337662	-3.425659	0.006261
3.329211	-3.438740	0.002838
3.317147	-3.445451	0.002742
3.305058	-3.452120	0.002646
3.289446	-3.452370	0.005877
3.277334	-3.458942	0.005781
3.265199	-3.465472	0.005684
3.251324	-3.468754	0.007250
3.238666	-3.471339	0.008827
3.229880	-3.484169	0.005400
3.215362	-3.487627	0.006961
3.203127	-3.493941	0.006863
3.194808	-3.506369	0.003439
3.175904	-3.499647	0.009999
3.169570	-3.519118	0.003235
3.157226	-3.525272	0.003135
3.143243	-3.528124	0.004699
3.133092	-3.537147	0.002938
3.118472	-3.540205	0.004497
3.108258	-3.549156	0.002735
3.093616	-3.552111	0.004294
3.078038	-3.551428	0.007523
3.065581	-3.557262	0.007420
3.055891	-3.565771	0.005662
3.048232	-3.585306	-0.001114
3.029604	-3.577809	0.005445
3.016808	-3.579598	0.007018
3.009590	-3.598765	0.000245
2.994858	-3.601316	0.001801
2.983491	-3.606307	0.001707
2.971668	-3.615416	-0.000070
2.957543	-3.617541	0.001491
2.953455	-3.643007	-0.008614
2.793370	6.656866	-0.088756
2.831442	6.609375	-0.077461
2.853616	6.600584	-0.076142
2.874887	6.587965	-0.073741
2.896959	6.579028	-0.072423
2.944283	6.579934	-0.075205
2.965384	6.567021	-0.072805
2.986410	6.554041	-0.070406
3.005502	6.533520	-0.065846
3.032218	6.538798	-0.068840
3.051932	6.525891	-0.066454
3.075623	6.523818	-0.067298
3.095387	6.506760	-0.063820
3.118035	6.500808	-0.063583
3.139658	6.491059	-0.062267
3.160210	6.477524	-0.059871
3.184831	6.478764	-0.061794
3.206339	6.468791	-0.060478
3.228856	6.462451	-0.060242
3.250278	6.452334	-0.058926
3.272737	6.445841	-0.058690
3.295177	6.439267	-0.058453
3.316481	6.428929	-0.057138
3.337733	6.418521	-0.055823
3.361216	6.415401	-0.056666
3.380129	6.401515	-0.054284
3.400084	6.387224	-0.051892
3.425847	6.391211	-0.054891
3.446906	6.380439	-0.053576
3.470315	6.376920	-0.054418
3.491296	6.366003	-0.053104
3.512225	6.355018	-0.051791
3.533107	6.343961	-0.050478
3.553936	6.332838	-0.049164
3.575977	6.325285	-0.048929
3.597994	6.317653	-0.048693
3.621269	6.313578	-0.049535
3.638032	6.291288	-0.044992
3.661246	6.287061	-0.045834
3.684455	6.282751	-0.046675
3.704981	6.271130	-0.045364
3.728422	6.270669	-0.047293
3.746146	6.251702	-0.043829
3.765440	6.240293	-0.042530
3.787160	6.232001	-0.042296
3.809931	6.223213	-0.042049
3.829089	6.211608	-0.040751
3.849280	6.199516	-0.039441
3.873372	6.194075	-0.040271
3.894927	6.185407	-0.040036
3.914987	6.173101	-0.038727
3.936471	6.164287	-0.038493
3.954287	6.152738	-0.037208
3.974195	6.140240	-0.035900
3.997695	6.130315	-0.035643
4.018424	6.125665	-0.036507
4.039739	6.116491	-0.036274
4.055387	6.088682	-0.030646
4.080710	6.094398	-0.034733
4.102457	6.080550	-0.033403
4.120437	6.064062	-0.031023
4.144229	6.066004	-0.034034
4.158327	6.038412	-0.028422
4.182585	6.035738	-0.030337
4.205813	6.033456	-0.032263
4.222902	6.012689	-0.028800
4.250474	6.016707	-0.032860
4.268061	5.999782	-0.030482
4.292308	5.996667	-0.032395
4.307691	5.980637	-0.030042
4.332960	5.976849	-0.031943
4.349274	5.960196	-0.029579
4.367576	5.942468	-0.027192
4.391739	5.938949	-0.029104
4.412402	5.928473	-0.028873
4.429488	5.911077	-0.026499
4.449027	5.901001	-0.026280
4.470580	5.889790	-0.026038
4.491068	5.879040	-0.025808
4.510497	5.868761	-0.025589
4.529086	5.854478	-0.024288
4.553135	5.850294	-0.026200
4.565060	5.826290	-0.021699
4.588206	5.818026	-0.022529
4.612193	5.813600	-0.024441
4.631407	5.802917	-0.024223
4.653494	5.794959	-0.025064
4.670834	5.776306	-0.022683
4.692850	5.768196	-0.023525
4.710979	5.753336	-0.022226
4.734884	5.748400	-0.024138
4.753880	5.737313	-0.023921
4.767927	5.715635	-0.020484
4.793750	5.713765	-0.023465
4.811633	5.698586	-0.022168
4.829445	5.683356	-0.020871
4.851229	5.674638	-0.021713
4.868937	5.659282	-0.020417
4.892698	5.653684	-0.022328
4.907279	5.635545	-0.019975
4.931002	5.629785	-0.021886
4.952651	5.620679	-0.022728
4.965950	5.598517	-0.019297
4.989608	5.592511	-0.021207
5.006952	5.576720	-0.019914
5.028462	5.567321	-0.020756
5.049950	5.557839	-0.021598
5.065000	5.538654	-0.019238
5.088560	5.532228	-0.021148
5.107800	5.519322	-0.020923
5.126994	5.506348	-0.020699
5.148321	5.496487	-0.021541
5.161138	5.478346	-0.019206
5.184295	5.467031	-0.020026
5.207741	5.460097	-0.021936
5.226727	5.446774	-0.021712
5.244720	5.434058	-0.021500
5.261363	5.417478	-0.020211
5.282461	5.407092	-0.021054
5.305802	5.399741	-0.022964
5.324578	5.386076	-0.022741
5.343306	5.372347	-0.022519
5.361980	5.358555	-0.022297
5.384310	5.351556	-0.024217
5.406168	5.339996	-0.025049
5.424736	5.325983	-0.024827
5.442325	5.312611	-0.024617
5.453722	5.289319	-0.021201
5.469743	5.272095	-0.019916
5.492828	5.263928	-0.021825
5.513516	5.252641	-0.022670
5.534175	5.241271	-0.023514
5.546665	5.221515	-0.021177
5.572074	5.216018	-0.024150
5.591113	5.200694	-0.023920
5.609190	5.186037	-0.023701
5.633668	5.180984	-0.026685
5.644293	5.157272	-0.023275
5.664690	5.145390	-0.024121
5.670163	5.115721	-0.018586
5.702900	5.118438	-0.024749
5.723193	5.106324	-0.025594
5.730889	5.079507	-0.021125
5.755228	5.073869	-0.024108
5.780461	5.067363	-0.027080
5.795530	5.049145	-0.025801
5.818182	5.039555	-0.027710
5.830569	5.018344	-0.025370
5.848010	5.002851	-0.025154
5.865395	4.987298	-0.024939
5.887914	4.977391	-0.026849
5.907812	4.964544	-0.027696
5.922451	4.945945	-0.026420
5.941402	4.933753	-0.027278
5.960323	4.921486	-0.028137
5.977426	4.905540	-0.027924
5.997119	4.892339	-0.028772
6.012303	4.872671	-0.027487
6.031060	4.860133	-0.028347
6.042586	4.838396	-0.026013
6.067470	4.830452	-0.028983
6.086949	4.816890	-0.029833
6.100976	4.797759	-0.028561
6.114923	4.778590	-0.027290
6.134254	4.764831	-0.028140
6.154371	4.750167	-0.028980
6.163730	4.729798	-0.026671
6.184559	4.714170	-0.027500
6.199301	4.699118	-0.027312
6.216438	4.681500	-0.027094
6.231889	4.665504	-0.026896
6.253682	4.653932	-0.028807
6.267043	4.634316	-0.027540
6.286757	4.619088	-0.028382
6.299977	4.599378	-0.027116
6.320817	4.588345	-0.029039
6.336752	4.571145	-0.028833
6.355480	4.556487	-0.029686
6.369233	4.535709	-0.028412
6.380546	4.517497	-0.027169
6.402770	4.504357	-0.029071
6.417633	4.487745	-0.028877
6.431098	4.466778	-0.027605
6.446611	4.449192	-0.027402
6.467882	4.436616	-0.029315
6.480367	4.416381	-0.028055
6.503726	4.407041	-0.031036
6.507273	4.379204	-0.026604
6.529133	4.365437	-0.028508
6.549442	4.353367	-0.030432
6.561592	4.332901	-0.029174
6.575885	4.315764	-0.028984
6.590869	4.297672	-0.028785
6.599808	4.274658	-0.026472
6.624385	4.262852	-0.029434
6.639179	4.244597	-0.029235
